site_code,base_filter_id,source_parameter_codes,source_analysis_descriptions,source_method_codes,source_conditions,competing_values,source_row_links,source_definition_recovered,authoritative_value_selected,selected_ec_ugm3,value_adjudication
ETAD,ETAD-0042,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.32]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":878,""source_row"":18074},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":879,""source_row"":18075}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0043,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 3.71]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":919,""source_row"":18132},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":920,""source_row"":18133}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0044,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 3.93]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":960,""source_row"":18190},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":961,""source_row"":18191}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0045,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 3.29]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1001,""source_row"":18248},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1002,""source_row"":18249}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0046,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.7]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1042,""source_row"":18306},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1043,""source_row"":18307}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0049,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 2.76]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1083,""source_row"":18392},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1084,""source_row"":18393}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0050,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 3.55]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1124,""source_row"":18450},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1125,""source_row"":18451}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0051,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 5.18]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1165,""source_row"":18508},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1166,""source_row"":18509}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0052,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 4.97]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1206,""source_row"":18566},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1207,""source_row"":18567}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0053,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.06]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1247,""source_row"":18624},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1248,""source_row"":18625}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0054,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.64]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1288,""source_row"":18682},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1289,""source_row"":18683}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0056,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.07, 3.55]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1329,""source_row"":18754},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1330,""source_row"":18755}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0057,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.63]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1370,""source_row"":18812},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1371,""source_row"":18813}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0058,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 3.6]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1411,""source_row"":18870},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1412,""source_row"":18871}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0059,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 3.31]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1452,""source_row"":18928},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1453,""source_row"":18929}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0060,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.97]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1493,""source_row"":18986},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1494,""source_row"":18987}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0061,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 2.73]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1534,""source_row"":19044},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1535,""source_row"":19045}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0062,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 3.76]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1574,""source_row"":19102},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1575,""source_row"":19103}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0064,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 1.9]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1614,""source_row"":19173},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1615,""source_row"":19174}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0065,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.34]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1655,""source_row"":19230},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1656,""source_row"":19231}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0066,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.14]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1696,""source_row"":19288},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1697,""source_row"":19289}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0067,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 9.56]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1737,""source_row"":19346},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1738,""source_row"":19347}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0068,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.34]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1778,""source_row"":19404},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1779,""source_row"":19405}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0069,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 5.98]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1819,""source_row"":19462},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1820,""source_row"":19463}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0070,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 9.6]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1860,""source_row"":19520},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1861,""source_row"":19521}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0072,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 8.19]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1901,""source_row"":19592},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1902,""source_row"":19593}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0073,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 9.22]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1941,""source_row"":19650},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1942,""source_row"":19651}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0074,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 6.19]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1982,""source_row"":19707},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":1983,""source_row"":19708}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0075,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.79]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":2023,""source_row"":19765},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":2024,""source_row"":19766}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0076,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 3.94]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":2064,""source_row"":19823},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":2065,""source_row"":19824}]",True,False,,unresolved_upstream_competing_values
ETAD,ETAD-0077,[28203],"[""FTIR""]",[218],"[""Ambient local""]","[0.06, 4.94]","[{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":2105,""source_row"":19881},{""export_file"":""\/Users\/ahmadjalil\/github\/aethmodular\/research\/filter_combine\/FilterBased_ChemSpecPM25_ETAD.csv"",""export_sha256"":""a9f87a16ca07030aaeaf3b0d67c1c5fe3f0d209c34a3a51b365e6a8724f33020"",""export_source_row"":2106,""source_row"":19882}]",True,False,,unresolved_upstream_competing_values
